대피장소명,세부위치명,수용인원,도로명주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
세종대왕면 복지회관,1층 본관,544,경기 여주시 세종대왕면 능서공원길 99 (신지리),37.29709718,127.5838806,2024,화학사고,031-887-3854,경기도 여주시 세종대왕면,2024-08-14
대신면 문화복지센터,2층 강당,215,경기 여주시 대신면 율촌1길 12-9 (율촌리),37.37150692,127.5851581,2024,화학사고,031-887-3933,경기도 여주시 대신면,2024-08-14
북내당우행복센터,1층 다목적실 2층 프로그램실,258,경기 여주시 북내면 여양2로 311-11 (당우리),37.32982103,127.6776185,2024,화학사고,031-887-3952,경기도 여주시 북내면,2024-08-14
여주복합체육관,1층 복합체육관,450,경기 여주시 영릉로 123 (월송동),37.29303754,127.6229022,2024,화학사고,031-880-4021,여주도시관리공단,2024-08-14
약동초등학교,강당,2072,경상북도 칠곡군 기산면 주산로 1195(죽전리),35.98494357,128.3817259,2021,화학사고,054-979-6692,경상북도 칠곡군 건설안전국 환경관리과,2024-08-27
관호초등학교,관호별관(다목적교실),326,경상북도 칠곡군 약목면 무림3길 16-59 (무림리),36.02042794,128.3808907,2021,화학사고,054-979-6692,경상북도 칠곡군 건설안전국 환경관리과,2024-08-27
왜관초등학교,강당,780,경상북도 칠곡군 왜관읍 구상길 204(왜관리),35.985026,128.39552,2021,화학사고,054-979-6692,경상북도 칠곡군 건설안전국 환경관리과,2024-08-27
가산초등학교,다목적교실(가산관),1736,경상북도 칠곡군 가산면 경북대로 1500(천평리),36.079864,128.539796,2021,화학사고,054-979-6692,경상북도 칠곡군 건설안전국 환경관리과,2024-08-27
석적초등학교,강당,1012,경상북도 칠곡군 석적읍 남율로12길 76(남율리),36.06204313,128.4144492,2021,화학사고,054-979-6692,경상북도 칠곡군 건설안전국 환경관리과,2024-08-27
동명초등학교,강당,731,경상북도 칠곡군 동명면 금암동석3길 5(금암리),35.98684572,128.5545511,2021,화학사고,054-979-6692,경상북도 칠곡군 건설안전국 환경관리과,2024-08-27
경북기계명장고등학교,소학관,600,경상북도 칠곡군 지천면 신동로 99(신리),35.958192,128.484462,2023,화학사고,054-979-6692,경상북도 칠곡군 건설안전국 환경관리과,2024-08-27
인평초등학교,강당,712,경상북도 칠곡군 북삼읍 북삼로8길 10(인평리),36.072065,128.336749,2023,화학사고,054-979-6692,경상북도 칠곡군 건설안전국 환경관리과,2024-08-27
시흥3동주민센터,문화관람실,145,서울특별시 금천구 시흥대로18길 40(시흥동),37.4402678,126.9058156,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2024-08-21
박미사랑마을회관,동아리실(1 2)(3층),129,서울특별시 금천구 시흥대로12길 82(시흥동),37.4402718,126.9074342,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2024-08-21
인제실내체육관,체육관,2303,강원특별자치도 인제군 인제읍 비봉로44번길 113 (남북리),38.058596,128.164883,2021,화학사고,033-460-2061,강원특별자치도 인제군 경제건설국 환경보호과,2021-09-10
백산초등학교,강당(1층),621,서울특별시 금천구 시흥대로38길 78(시흥동),37.45477766,126.89732,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2024-08-21
금동초등학교,강당(3층),661,서울 금천구 금하로30길 53 (시흥동),37.44776578,126.9163964,2021,화학사고,02-2627-1515,서울특별시 금천구 문화환경국 환경과,2024-08-21
함안체육관,강당,903,경상남도 함안군 가야읍 함안대로 619(도항리),35.28045199,128.3976595,2021,화학사고,055-580-3601,경상남도 함안군 문화시설사업소,2024-08-27
정평초등학교,강당,539,경상북도 경산시 대학로16길 15(정평동),35.832918,128.731315,2022,화학사고,053-810-5475,경상북도 경산시 경제산업국 환경과,2024-08-27
남천초등학교,강당,327,경상북도 경산시 남천면 남천로 481(삼성리),35.767817,128.725096,2022,화학사고,053-810-5476,경상북도 경산시 경제환경국 환경과,2024-08-27
부림초등학교,강당,376,경상북도 경산시 진량읍 문천길 24(부기리),35.897996,128.824992,2022,화학사고,053-810-5477,경상북도 경산시 경제환경국 환경과,2024-08-27
압량초등학교,강당,236,경상북도 경산시 압량읍 압독2로 38(신대리),35.843897,128.761806,2022,화학사고,053-810-5478,경상북도 경산시 경제환경국 환경과,2024-08-27
자인초등학교,강당,791,경상북도 경산시 자인면 금학로 7(교촌리),35.821198,128.824475,2022,화학사고,053-810-5479,경상북도 경산시 경제환경국 환경과,2024-08-27
진성초등학교,강당,376,경상북도 경산시 진량읍 진성로 115-5(황제리),35.853602,128.815136,2022,화학사고,053-810-5480,경상북도 경산시 경제환경국 환경과,2024-08-27
하양초등학교,강당,437,경상북도 경산시 하양읍 대학로305길 25(금락리),35.912862,128.81949,2022,화학사고,053-810-5481,경상북도 경산시 경제환경국 환경과,2024-08-27
경산실내체육관,체육관,1001,경상북도 경산시 남매로 100(상방동),35.819847,128.744436,2022,화학사고,053-810-5482,경상북도 경산시 경제환경국 환경과,2024-08-27
남산초등학교,강당,758,경상북도 경산시 남산면 하남로 316(산양리),35.793069,128.835562,2022,화학사고,053-810-5475,경상북도 경산시 경제환경국 환경과,2024-08-27
남원공설운동장실내체육관,체육관,2053,전북특별자치도 남원시 충정로 341(월락동),35.430644,127.40235,2002,화학사고,063-620-6913,전북특별자치도 남원시 안전건설국 환경과,2021-09-01
대전매봉초등학교,강당,789,대전광역시 대덕구  선비마을로 155 (송촌동),36.36982,127.43729,2021,화학사고,042-608-6865,대전광역시 대덕구 경제환경국 환경과,2024-08-27
대전대청중학교,체육관,1176,대전광역시 대덕구 신탄진동로35번길 26 (신탄진동),36.44903348,127.4330617,2021,화학사고,042-608-6865,대전광역시 대덕구 경제환경국 환경과,2024-08-27
대전매봉중학교,강당,1043,대전광역시 대덕구 선비마을로 165 (송촌동),36.36978,127.43613,2021,화학사고,042-608-6865,대전광역시 대덕구 경제환경국 환경과,2024-08-27
대전법동초등학교,강당,823,대전광역시 대덕구 계족로690번길 21 (법동 선비마을1단지아파트),36.37394613,127.4287226,2021,화학사고,042-608-6865,대전광역시 대덕구 경제환경국 환경과,2024-08-27
대전중리초등학교,강당,2281,대전광역시 대덕구  중리북로 20(법동),36.366923,127.427331,2021,화학사고,042-608-6865,대전광역시 대덕구 경제환경국 환경과,2024-08-27
대전중원초등학교,체육관,687,대전광역시 대덕구 중리로64번길 45 (중리동),36.36579,127.42756,2021,화학사고,042-608-6865,대전광역시 대덕구 경제환경국 환경과,2024-08-27
신탄진용정초등학교,강당,969,대전광역시 대덕구 대청로 65 (신탄진동),36.453199,127.435492,2021,화학사고,042-608-6865,대전광역시 대덕구 경제환경국 환경과,2024-08-27
중리중학교,강당,759,대전광역시 대덕구 중리동로 85 (중리동),36.366923,127.427331,2021,화학사고,042-608-6865,대전광역시 대덕구 경제환경국 환경과,2024-08-27
동패고등학교 교사동,교사동,2375,경기도 파주시 교하로 350(동패동),37.710945,126.734411,2021,화학사고,031-940-8472,경기도 파주시 푸른환경사업본부 환경지도과,2021-11-01
마정초등학교,교실,535,경기도 파주시 문산읍 마정로124번길 13(마정리),37.89226,126.760142,2021,화학사고,031-940-8472,경기도 파주시 푸른환경사업본부 환경지도과,2021-11-01
한민고등학교,교실 강당,6058,경기도 파주시 광탄면 혜음로 765 (용미리),37.75805716,126.8580367,2024,화학사고,031-937-6603,경기도교육청 한민고등학교,2024-05-28
갈현초등학교,강당  교실,1530,경기도 파주시 탄현면평화로591번길 76(갈현리),37.772081,126.71677,2021,화학사고,031-940-8472,경기도 파주시 푸른환경사업본부 환경지도과,2022-03-22
연풍초등학교,체육관,780,경기도 파주시 파주읍 연풍초교길 25(연풍리),37.831067,126.834769,2021,화학사고,031-940-8472,경기도 파주시 푸른환경사업본부 환경지도과,2022-03-22
파주여자고등학교,급식실,1421,경기도 파주시 월롱면 함영골길 10 (영태리),37.775042,126.786038,2021,화학사고,031-940-8472,경기도 파주시 푸른환경사업본부 환경지도과,2021-11-01
마지초등학교,강당,972,경기도 파주시 적성면 칠중1길 39 (마지리),37.952047,126.919606,2021,화학사고,031-940-8472,경기도 파주시 푸른환경사업본부 환경지도과,2021-11-01
결성면 행정복지센터,2층회의실,193,충청남도 홍성군 결성면 홍남서로738번길 5(읍내리),36.524245,126.546757,2021,화학사고,041-630-1456,충청남도 홍성군 지역개발국 환경과,2023-07-28
홍성공업고등학교,기계과 실습동 3층,476,충청남도 홍성군 결성면 구성남로 55(읍내리),36.530566,126.548909,2021,화학사고,041-630-1456,충청남도 홍성군 지역개발국 환경과,2023-07-28
충남드론항공고등학교,체육관,1275,충청남도 홍성군 광천읍 홍남로 695(광천리),36.504811,126.6278,2021,화학사고,041-630-1456,충청남도 홍성군 지역개발국 환경과,2023-07-28
한울초등학교,다목적 강당,774,충청남도 홍성군 홍북읍 홍학로 131(신경리),36.64565,126.67955,2021,화학사고,041-630-1456,충청남도 홍성군 지역개발국 환경과,2023-07-28
홍주문화체육센터,본관,6195,충청남도 홍성군 홍성읍 홍덕서로 78(소향리),36.608113,126.641701,2021,화학사고,041-630-1456,충청남도 홍성군 지역개발국 환경과,2023-07-28
대전새미래초등학교,강당,860,대전광역시 유성구 지족로 168 (지족동),36.3792934,127.3031653,2021,화학사고,042-611-2309,대전광역시 유성구 생활환경국 푸른환경과,2024-08-27
대전지족초등학교,강당,530,대전광역시 유성구 노은서로 238 (지족동),36.3809,127.31734,2021,화학사고,042-611-2309,대전광역시 유성구 생활환경국 푸른환경과,2024-08-27
대전노은초등학교,체육관,261,대전광역시 유성구 노은동로99번길 35 (노은동),36.3689785,127.321132,2021,화학사고,042-611-2309,대전광역시 유성구 생활환경국 푸른환경과,2024-05-28
금성초등학교,강당,210,대전광역시 유성구 신성로72번길 5 (신성동),36.389444,127.3500137,2021,화학사고,042-611-2309,대전광역시 유성구 생활환경국 푸른환경과,2024-08-27
대덕초등학교,대강당,660,대전광역시 유성구 대덕대로556번길 102 (도룡동),36.3850979,127.3818721,2021,화학사고,042-611-2309,대전광역시 유성구 생활환경국 푸른환경과,2024-08-27
대전수정초등학교,강당,350,대전광역시 유성구 노은서로 62 (노은동),36.3661679,127.3134563,2021,화학사고,042-611-2309,대전광역시 유성구 생활환경국 푸른환경과,2024-08-27
덕송초등학교,체육관,830,대전광역시 유성구 현충원로 265 (덕명동),36.3613324,127.3017321,2021,화학사고,042-611-2309,대전광역시 유성구 생활환경국 푸른환경과,2024-08-27
군포대야초등학교,체육관,821,경기도 군포시 대야2로 148 (대야미동),37.329159,126.91505,2021,화학사고,031-390-0732,경기도 군포시 안전환경국 환경과,2024-01-18
능평초등학교,전체,16516,경기 광주시 창뜰아랫길 14-3 (능평동),37.34890261,127.1665569,2024,화학사고,031-760-3765,경기도 광주시 기후환경국 수질정책과,2024-08-27
도수초등학교,본관,140,경기도 광주시 퇴촌면 도수길 11 (도수리),37.4720374,127.317711,2024,화학사고,031-760-3765,경기도 광주시 기후환경국 수질정책과,2024-08-27
번천초등학교,체육관,523,경기 광주시 남한산성면 해공로 82 (상번천리),37.44515314,127.2669502,2024,화학사고,031-760-3765,경기도 광주시 기후환경국 수질정책과,2024-08-27
곤지암초등학교,체육관,200,경기 광주시 곤지암읍 곤지암로 70-13 (곤지암리),37.34966983,127.3381352,2024,화학사고,031-760-3765,경기도 광주시 기후환경국 수질정책과,2024-08-27
한방고등학교,한방고등학교,584,전북특별자치도 진안군 진안읍 임진로 2765 (연장리),35.77071789,127.3774507,2024,화학사고,063-430-2524,전북특별자치도 진안군 안전환경국 환경과,2024-08-27
주천면행정복지센터,주천면행정복지센터,113,전북특별자치도 진안군 주천면 동상주천로 2213 (주양리),35.97524223,127.4254228,2023,화학사고,063-430-2524,전북특별자치도 진안군 안전환경국 환경과,2024-08-27
안천면행정복지센터,안천면행정복지센터,212,전북특별자치도 진안군 안천면 진무로 2998 (노성리),35.89722152,127.5528815,2024,화학사고,063-430-2524,전북특별자치도 진안군 안전환경국 환경과,2024-08-27
